player_id,name,team_id,team_name,total_match,catches,caught_behind,run_outs,assist_run_outs,stumpings,caught_and_bowl,total_catches,total_dismissal
38355011,Christian Franco,9428609,Hanau Pioneers,1,0,0,0,0,0,0,0,0
38390529,Peeyush Paul,806595,Juggernaut Cricket Club,1,0,0,0,0,0,0,0,0
38599266,Hitesh Bindal,9491502,Mighty Titans,1,0,0,0,0,0,0,0,0
38681958,Raheel Goldstein Cric,7437938,FalconsXI,1,0,0,0,0,0,0,0,0
39049456,Shahid Hussain Shaikh,9428609,Hanau Pioneers,1,0,0,0,0,0,0,0,0
3277576,Pankaj Jha,806595,Juggernaut Cricket Club,2,0,0,0,0,0,0,0,0
3283002,Teekay,9434097,Darebulls,2,0,0,0,0,0,0,0,0
3283006,Varun Gada,9434097,Darebulls,2,0,0,0,0,0,0,0,0
4655513,Smeet Shah,7356382,SPVGG Dragons,2,0,0,0,0,0,0,0,0
5632288,Baharul,8007462,SV Tigers am Main,2,0,0,0,0,0,0,0,0
8451957,Rahul Agarwal,806595,Juggernaut Cricket Club,2,0,0,0,0,0,0,0,0
11059267,Abhilash,7440693,TSV Darmstadt XI,2,0,0,0,0,0,0,0,0
12822690,Ali Syed,6269379,TGS Rising Challengers,2,0,0,0,0,0,0,0,0
13287601,Abhilash Thengullathil,1517508,Frankfurt Spartans Cricket Club,2,0,0,0,0,0,0,0,0
13816117,Rohith Kb,1517508,Frankfurt Spartans Cricket Club,2,0,0,0,0,0,0,0,0
20719379,Mihir Gohel,4220557,TSGN Royal Warriors,2,0,0,0,0,0,0,0,0
20719400,Aamod Kulkarni,4220557,TSGN Royal Warriors,2,0,0,0,0,0,0,0,0
21791633,Satya Chekka,6941365,Karlsruhe Knights,2,0,0,0,0,0,0,0,0
23875328,Akhil Thomas,2114868,SVS Frankfurt Eagles,2,0,0,0,0,0,0,0,0
27926882,Sumit Revankar,6269379,TGS Rising Challengers,2,0,0,0,0,0,0,0,0
29263251,Dhawal Patel,4220557,TSGN Royal Warriors,2,0,0,0,0,0,0,0,0
29263255,Apurv Chakor,4220557,TSGN Royal Warriors,2,0,0,0,0,0,0,0,0
29598176,Md Deluar Zahan Sobuj,8007462,SV Tigers am Main,2,0,0,0,0,0,0,0,0
29807641,Abdul Waseh Khawaja,430802,Tgs Indian Challengers,2,0,0,0,0,0,0,0,0
30621030,Vivek Patel Cricket,7437045,Hawk Hunters,2,0,0,0,0,0,0,0,0
31510704,Jayesh Germany,7356382,SPVGG Dragons,2,0,0,0,0,0,0,0,0
31639944,Kuldeep G,430802,Tgs Indian Challengers,2,0,0,0,0,0,0,0,0
31655023,Dev Kolte Fcc De,7424272,Freizeit CC,2,0,0,0,0,0,0,0,0
31655031,Bhardwaj Vipin Fcc,7424272,Freizeit CC,2,0,0,0,0,0,0,0,0
31713304,Imran Ahmed,7442593,AMU Sultans,2,0,0,0,0,0,0,0,0
31713307,Ajax Mohamed,7442593,AMU Sultans,2,0,0,0,0,0,0,0,0
31775813,Virender Singh Sahu,9491502,Mighty Titans,2,0,0,0,0,0,0,0,0
31779491,Sujish Suresh Kumar,9491502,Mighty Titans,2,0,0,0,0,0,0,0,0
31975346,Danial,7437045,Hawk Hunters,2,0,0,0,0,0,0,0,0
31976646,Syed Agah,9434097,Darebulls,2,0,0,0,0,0,0,0,0
32034949,Pavan Arava,9491502,Mighty Titans,2,0,0,0,0,0,0,0,0
32060815,Hari Bandi,3642022,FCC Friends XI,2,0,0,0,0,0,0,0,0
32536784,Aakash Khaira,2623314,TSV Darmstadt United,2,0,0,0,0,0,0,0,0
36328396,Abhiman Gaurav,9491502,Mighty Titans,2,0,0,0,0,0,0,0,0
38057047,Manisharma,3793721,Trebur Cricket Club,2,0,0,0,0,0,0,0,0
38093818,Ehsan,7442593,AMU Sultans,2,0,0,0,0,0,0,0,0
38211959,Kuldeep Choudhary,9390582,TSGN Royal Lions,2,0,0,0,0,0,0,0,0
38378950,Surender Singh,806595,Juggernaut Cricket Club,2,0,0,0,0,0,0,0,0
38484035,Devang Odedra,9390582,TSGN Royal Lions,2,0,0,0,0,0,0,0,0
38504716,Imtiaz,7442593,AMU Sultans,2,0,0,0,0,0,0,0,0
38541684,Lavnish Sharma,7356382,SPVGG Dragons,2,0,0,0,0,0,0,0,0
38610262,Rakesh Chilveri,7424272,Freizeit CC,2,0,0,0,0,0,0,0,0
38657976,Pasupathi Rajendran,7424272,Freizeit CC,2,0,0,0,0,0,0,0,0
38991362,Prajval Patil,7415121,MSC Achievers 11,2,0,0,0,0,0,0,0,0
298478,Narender Yadav,1517508,Frankfurt Spartans Cricket Club,3,0,0,0,0,0,0,0,0
578529,Vinod Iyer,6269379,TGS Rising Challengers,3,0,0,0,0,0,0,0,0
1173568,Anshul,7415121,MSC Achievers 11,3,0,0,0,0,0,0,0,0
1311968,Shantanu Dutta,3642022,FCC Friends XI,3,0,0,0,0,0,0,0,0
2109393,Anirudh Rao,2204871,MSC Black Bears,3,0,0,0,0,0,0,0,0
3056241,Shubham Kalra,9434097,Darebulls,3,0,0,0,0,0,0,0,0
3261014,Yogesh Jagtap,2204871,MSC Black Bears,3,0,0,0,0,0,0,0,0
3278437,Iniyan Panneerselvan,430654,Royal Strikers FFM,3,0,0,0,0,0,0,0,0
3279214,Gurmail Singh,806595,Juggernaut Cricket Club,3,0,0,0,0,0,0,0,0
3281686,Vamsi Sreevuru,3642022,FCC Friends XI,3,0,0,0,0,0,0,0,0
3319861,Atharva More(om),9434097,Darebulls,3,0,0,0,0,0,0,0,0
3335835,Omkar Pai,9390582,TSGN Royal Lions,3,0,0,0,0,0,0,0,0
5502847,Arpit Samani,9390582,TSGN Royal Lions,3,0,0,0,0,0,0,0,0
5502848,Jitendra Singh,9390582,TSGN Royal Lions,3,0,0,0,0,0,0,0,0
5600861,Varun C,9435425,SG Malchen,3,0,0,0,0,0,0,0,0
5655194,Nitin,6290732,TSV Frankfurt Garuda,3,0,0,0,0,0,0,0,0
5655195,Shivanand,9436054,RCB,3,0,0,0,0,0,0,0,0
10227222,Saurabh Dubey,4814191,TBG Neulussheim,3,0,0,0,0,0,0,0,0
11529886,Amit Naidu,9434097,Darebulls,3,0,0,0,0,0,0,0,0
12768994,Ravi Maheshwari,2204871,MSC Black Bears,3,0,0,0,1,0,0,0,0
14125282,Sidharth Sharma,7415125,Sulzbach XI,3,0,0,0,0,0,0,0,0
14895038,Dipesh Khadka,2623314,TSV Darmstadt United,3,0,0,0,0,0,0,0,0
14963258,Vishal,2623314,TSV Darmstadt United,3,0,0,0,0,0,0,0,0
19142967,Sumant Chahar,6269379,TGS Rising Challengers,3,0,0,0,0,0,0,0,0
20173494,Manish,2204871,MSC Black Bears,3,0,0,0,0,0,0,0,0
20710409,Jigar Rajeshkumar Modi,4220557,TSGN Royal Warriors,3,0,0,0,0,0,0,0,0
20710655,Shrenik Jain,4220557,TSGN Royal Warriors,3,0,0,0,0,0,0,0,0
20710931,Mohd Akram,4220557,TSGN Royal Warriors,3,0,0,0,0,0,0,0,0
20727167,Deepak Kumar Purseth,2204871,MSC Black Bears,3,0,0,0,0,0,0,0,0
21359164,Manish,9390582,TSGN Royal Lions,3,0,0,0,0,0,0,0,0
21453255,Sharad S,7415121,MSC Achievers 11,3,0,0,0,0,0,0,0,0
21557309,Kailash Kant Swarnkar,7415121,MSC Achievers 11,3,0,0,0,0,0,0,0,0
21593102,Nandan Kumar,7415121,MSC Achievers 11,3,0,0,0,0,0,0,0,0
21909738,Anoop P B,7415125,Sulzbach XI,3,0,0,0,1,0,0,0,0
22213510,Vishvajeet Tandale,7415125,Sulzbach XI,3,0,0,0,0,0,0,0,0
22372407,Naresh Ravirala,4674227,BlueWings,3,0,0,0,0,0,0,0,0
22416987,Akash Patni,7356382,SPVGG Dragons,3,0,0,0,0,0,0,0,0
22935420,Valan Joy,4674227,BlueWings,3,0,0,0,0,0,0,0,0
23504450,Syed Mostain Ahmed,8007462,SV Tigers am Main,3,0,0,0,0,0,0,0,0
23618018,Md Abdus Samad,8007462,SV Tigers am Main,3,0,0,0,1,0,0,0,0
26400435,Shaik Maqsood,9491502,Mighty Titans,3,0,0,0,0,0,0,0,0
27923257,Girish Menon,6269379,TGS Rising Challengers,3,0,0,0,0,0,0,0,0
27926390,Abdul Waseh Khawaja,430802,Tgs Indian Challengers,3,0,0,0,0,0,0,0,0
27934716,Balaji Krishna Murthy,6269379,TGS Rising Challengers,3,0,0,0,0,0,0,0,0
28007361,Yogesh Dhariyal,6290732,TSV Frankfurt Garuda,3,0,0,0,0,0,0,0,0
30627461,Murtaza Bhatti,6941365,Karlsruhe Knights,3,0,0,0,0,0,0,0,0
31451578,Sukumar Mohan,7415125,Sulzbach XI,3,0,0,0,0,0,0,0,0
31630634,Nepoleon Palanivelu,9435425,SG Malchen,3,0,0,0,0,0,0,0,0
31632779,Manik Roy,9435425,SG Malchen,3,0,0,0,0,0,0,0,0
31655388,Charan Ronanki,6290732,TSV Frankfurt Garuda,3,0,0,0,0,0,0,0,0
31700130,Sarathi Kumar,7415121,MSC Achievers 11,3,0,0,0,0,0,0,0,0
31704616,Sameer Ginotra,4674227,BlueWings,3,0,0,0,0,0,0,0,0
31706379,Firoz Khan,6269379,TGS Rising Challengers,3,0,0,0,0,0,0,0,0
31706407,Yogesh Veeraraj,6269379,TGS Rising Challengers,3,0,0,0,0,0,0,0,0
31707141,Ahtasham Kang,7424272,Freizeit CC,3,0,0,0,0,0,0,0,0
31708537,Hemendra Goswami,7437938,FalconsXI,3,0,0,0,0,0,0,0,0
31717293,Sudhanshu Kumar,6290732,TSV Frankfurt Garuda,3,0,0,0,0,0,0,0,0
31769244,Bhim Reddy,9435425,SG Malchen,3,0,0,0,0,0,0,0,0
31921724,Zamir Hasan,7442593,AMU Sultans,3,0,0,0,0,0,0,0,0
31956143,Bush Germany Cricket,1517508,Frankfurt Spartans Cricket Club,3,0,0,0,0,0,0,0,0
32000843,Umer Pthn 2n Rcb,9436054,RCB,3,0,0,0,0,0,0,0,0
32191871,Ambarish Vadher,9390582,TSGN Royal Lions,3,0,0,0,0,0,0,0,0
32648997,Avinash Kolagunda Chandrashekar,9435425,SG Malchen,3,0,0,0,0,0,0,0,0
33438132,Sarath Menon,7989971,Mainz Cricket Club,3,0,0,0,0,0,0,0,0
33445405,Joby Panthily,7989971,Mainz Cricket Club,3,0,0,0,0,0,0,0,0
33447675,Arun Lawrence,7989971,Mainz Cricket Club,3,0,0,0,0,0,0,0,0
34046509,Kartheek Kedaginamane,9428609,Hanau Pioneers,3,0,0,0,0,0,0,0,0
34046581,Abhishek Kasana,9428609,Hanau Pioneers,3,0,0,0,0,0,0,0,0
34046591,Sandeep Gorrey,9428609,Hanau Pioneers,3,0,0,0,0,0,0,0,0
36347700,Amogh K,9491502,Mighty Titans,3,0,0,0,0,0,0,0,0
37005192,Mahendra Silveri,4814191,TBG Neulussheim,3,0,0,0,0,0,0,0,0
37943330,Hussin,9304922,Wetzlar Sixers,3,0,0,0,0,0,0,0,0
38158525,Imran Khan,9304922,Wetzlar Sixers,3,0,0,0,0,0,0,0,0
38352491,Shiv Chander Vohra,6290732,TSV Frankfurt Garuda,3,0,0,0,0,0,0,0,0
38376541,Nabeel Rüss Cric,9436054,RCB,3,0,0,0,0,0,0,0,0
38572724,Bishesh Jyoti Naik,9491502,Mighty Titans,3,0,0,0,0,0,0,0,0
38580378,Vinay Gaurdians Whatsapp,9436054,RCB,3,0,0,0,0,0,0,0,0
38603737,Karan Dulloo,9491502,Mighty Titans,3,0,0,0,0,0,0,0,0
38661598,Sudharsan Srinivasan,7424272,Freizeit CC,3,0,0,0,0,0,0,0,0
38698051,Mathew Alex,7989971,Mainz Cricket Club,3,0,0,0,0,0,0,0,0
38719581,Shine Thomas,7989971,Mainz Cricket Club,3,0,0,0,0,0,0,0,0
38719583,Kannan Viswambharan,7989971,Mainz Cricket Club,3,0,0,0,0,0,0,0,0
38740046,Tanmay Sarbadhyaksha,9434097,Darebulls,3,0,0,0,0,0,0,0,0
38786146,Akash Ghulghule,2204871,MSC Black Bears,3,0,0,0,0,0,0,0,0
38843283,Prithiv Ramvasan Vetri Selvan,430654,Royal Strikers FFM,3,0,0,0,0,0,0,0,0
38843288,Tharun Ramvasan Vetri Selvan,430654,Royal Strikers FFM,3,0,0,0,0,0,0,0,0
38929971,Akash Muthanna,9435425,SG Malchen,3,0,0,0,0,0,0,0,0
38931096,Chandra Bhushan,7415121,MSC Achievers 11,3,0,0,0,0,0,0,0,0
938583,Chandan Kumar Pradhan,7437938,FalconsXI,4,0,0,0,0,0,0,0,0
3278425,Nirmalbaskar,430654,Royal Strikers FFM,4,0,0,0,0,0,0,0,0
3283067,Umapathy Kumar,3793721,Trebur Cricket Club,4,0,0,0,0,0,0,0,0
3323501,Pradeep,430654,Royal Strikers FFM,4,0,0,0,0,0,0,0,0
4875522,Pranjal Sharma,806595,Juggernaut Cricket Club,4,0,0,0,0,0,0,0,0
5630569,Dhinesh Kumar Periyasamy,430654,Royal Strikers FFM,4,0,0,0,0,0,0,0,0
10708040,Sumit Agarwal,9428609,Hanau Pioneers,4,0,0,0,0,0,0,0,0
12874241,Sivakumar,3793721,Trebur Cricket Club,4,0,0,0,0,0,0,0,0
16115282,Shamil,6941365,Karlsruhe Knights,4,0,0,0,0,0,0,0,0
27966988,Rohit Jire,7437045,Hawk Hunters,4,0,0,0,0,0,0,0,0
28329953,Usman Khalid,7437938,FalconsXI,4,0,0,0,1,0,0,0,0
31708538,Ibrahim Hanif,7437938,FalconsXI,4,0,0,0,0,0,0,0,0
31710043,Ibrahim Zadran,7437045,Hawk Hunters,4,0,0,0,0,0,0,0,0
31710212,Karthik Kasula,7437045,Hawk Hunters,4,0,0,0,0,0,0,0,0
31713291,Ahmad Khan,7442593,AMU Sultans,4,0,0,0,0,0,0,0,0
38093821,Hannan,7442593,AMU Sultans,4,0,0,0,0,0,0,0,0
38351769,Raman,9428609,Hanau Pioneers,4,0,0,0,2,0,0,0,0
38608339,Hameed Khan,2114868,SVS Frankfurt Eagles,4,0,0,0,0,0,0,0,0
38803330,Manzoor Ibrahimkhil,9304922,Wetzlar Sixers,4,0,0,0,0,0,0,0,0
38851699,Vivek Shankar,9428609,Hanau Pioneers,4,0,0,0,0,0,0,0,0
1168467,Sk,7440693,TSV Darmstadt XI,5,0,0,0,0,0,0,0,0
2766814,Ravi,4814191,TBG Neulussheim,5,0,0,0,0,0,0,0,0
3279367,Harinatha Gunditharu,430802,Tgs Indian Challengers,5,0,0,0,0,0,0,0,0
5649838,Punith,3642022,FCC Friends XI,5,0,0,0,0,0,0,0,0
27965010,Gopalam Moram,430802,Tgs Indian Challengers,5,0,0,0,0,0,0,0,0
31510171,Vaibhav Patil,7437045,Hawk Hunters,5,0,0,0,0,0,0,0,0
31943509,Anand Philipson,430802,Tgs Indian Challengers,5,0,0,0,0,0,0,0,0
31950532,Rizwan Khan,2114868,SVS Frankfurt Eagles,5,0,0,0,0,0,0,0,0
38984428,Rahmatullah,7437045,Hawk Hunters,5,0,0,0,0,0,0,0,0
2607432,Ankur Tyagi,7356382,SPVGG Dragons,6,0,0,0,1,0,0,0,0
11066263,H Pavan Kumar,7356382,SPVGG Dragons,6,0,0,0,0,0,0,0,0
28385132,Zahidullah Zadran,2114868,SVS Frankfurt Eagles,6,0,0,0,0,0,0,0,0
29063790,Manoj Kumar,7356382,SPVGG Dragons,6,0,0,0,0,0,0,0,0
28727397,Imtiaz Kh,2114868,SVS Frankfurt Eagles,7,0,0,0,0,0,0,0,0
