player_id,name,team_id,team_name,total_match,innings,total_wickets,balls,highest_wicket,economy,SR,maidens,avg,runs,bowling_style,overs,dot_balls
15379117,Jeswin Joseph M,1517508,Frankfurt Spartans Cricket Club,7,2,2,24,1,8.00,12.00,0,16,32,Right-arm fast,4.0,8
27915806,Ayush Vekariya,6591085,TSGN Mavericks,2,2,2,24,2,8.25,12.00,0,16.5,33,Right-arm medium,4.0,8
41637487,Abdul Junaid,6290732,TSV Frankfurt Garuda,3,3,2,30,1,8.40,15.00,0,21,42,Right-arm fast,5.0,14
3279367,Harinatha Gunditharu,430802,Tgs Indian Challengers,3,2,2,24,1,8.50,12.00,0,17,34,Right-arm fast,4.0,9
32422942,Sudeep Kumar Gopathi,10736341,Kassel Cricket Club,3,3,2,24,1,8.50,12.00,0,17,34,Right-arm medium,4.0,6
8451957,Rahul Agarwal,806595,Juggernaut Cricket Club,3,3,2,30,2,8.60,15.00,0,21.5,43,Right-arm medium,5.0,14
3275003,Komal Theja Yedam,10472983,FCC Friends XI,5,4,2,31,1,8.90,15.50,0,23,46,Right-arm medium,5.1,10
28385132,Zahidullah Zadran,2114868,SVS Frankfurt Eagles,2,2,2,18,1,9.00,9.00,0,13.5,27,Right-arm medium,3.0,8
11422545,Vijay Gurram,7415125,Sulzbach XI,3,3,2,36,1,9.50,18.00,0,28.5,57,Right-arm medium,6.0,15
42206079,Yogesh Rade,9495458,Wetzlar Super Kings,3,3,2,27,2,9.56,13.50,0,21.5,43,Right-arm fast,4.3,8
39201472,Khuram Rasheed,8001451,Dietzenbacher Cricket Star,6,2,2,18,1,9.67,9.00,0,14.5,29,Slow left-arm orthodox,3.0,10
3283002,Teekay,7449958,Darebulls,2,2,2,24,2,10.00,12.00,0,20,40,Right-arm fast,4.0,7
3278086,Dhananjay Shellikeri,9390582,TSGN Royal Lions,8,4,2,30,1,10.40,15.00,0,26,52,Right-arm medium,5.0,12
5655194,Nitin,6290732,TSV Frankfurt Garuda,3,3,2,34,1,10.59,17.00,0,30,60,Right-arm medium,5.4,16
5657923,Hari P,7415125,Sulzbach XI,3,3,2,18,1,10.67,9.00,0,16,32,Right-arm medium,3.0,9
31648603,Vaibhav Garhia,7392287,DCC Rising Stars,4,4,2,36,1,10.83,18.00,0,32.5,65,Right-arm fast,6.0,12
22372457,Bharath Mukunda,4674227,BlueWings,3,3,2,30,2,11.20,15.00,0,28,56,Right-arm medium,5.0,8
728865,Aloshy Vettoor,7989971,Mainz Cricket Club,2,2,2,18,1,11.33,9.00,0,17,34,Right-arm fast,3.0,9
12423573,Rishi,4220557,TSGN Royal Warriors,2,2,2,18,2,12.00,9.00,0,18,36,Right-arm fast,3.0,8
41953912,Shailendra Pawar,7449958,Darebulls,3,2,2,18,1,12.00,9.00,0,18,36,Right-arm medium,3.0,5
22860248,Supreeth Bharadwaj H S,10570905,TBG Neulusheim,5,4,2,36,1,12.17,18.00,0,36.5,73,Right-arm fast,6.0,15
32060912,Naqash Naveed,10472983,FCC Friends XI,2,2,2,18,2,12.33,9.00,0,18.5,37,Slow left-arm orthodox,3.0,6
20338014,Tanmay Gorad,2623314,TSV Darmstadt United,6,1,2,6,2,13.00,3.00,0,6.5,13,Left-arm medium,1.0,4
38352714,Suyog Vaidya,7356382,SPVGG Dragons,2,2,2,24,2,13.00,12.00,0,26,52,Right-arm fast,4.0,13
2766814,Ravi,10570905,TBG Neulusheim,5,2,2,18,1,13.67,9.00,0,20.5,41,Right-arm Leg Break,3.0,9
38583815,Yogesh Singh Rathore,9495458,Wetzlar Super Kings,3,2,2,18,2,15.33,9.00,0,23,46,Right-arm medium,3.0,8
31920798,Ragunathan S,3793721,Trebur Cricket Club,6,1,1,6,1,3.00,6.00,0,3,3,Right-arm medium,1.0,3
32046227,Pratik Patil,7436670,Giessener 11,2,2,1,12,1,3.00,12.00,0,6,6,Right-arm fast,2.0,7
29718658,Shiva,7356382,SPVGG Dragons,3,3,1,33,1,4.00,33.00,0,22,22,Right-arm fast,5.3,21
31710043,Ibrahim Zadran,7437045,Hawk Hunters,6,1,1,12,1,4.50,12.00,0,9,9,Right-arm medium,2.0,6
38406659,Randeep Singh,7392287,DCC Rising Stars,2,1,1,12,1,4.50,12.00,0,9,9,Right-arm medium,2.0,9
13807276,Rupesh,7436670,Giessener 11,6,2,1,7,1,5.14,7.00,0,6,6,Right-arm medium,1.1,4
42324756,Qasim,8001451,Dietzenbacher Cricket Star,6,2,1,18,1,5.33,18.00,0,16,16,Right-arm fast,3.0,7
33454749,Muhammad Imran,8001451,Dietzenbacher Cricket Star,6,5,1,48,1,5.88,48.00,0,47,47,Left-arm medium,8.0,24
7418568,Ved Singh,2204871,MSC Black Bears,3,3,1,30,1,6.00,30.00,0,30,30,Right-arm medium,5.0,15
31692655,Abdul Ghaffar,2623314,TSV Darmstadt United,3,2,1,24,1,6.25,24.00,1,25,25,Left-arm medium,4.0,13
29843187,Tushar Lalingkar,2204871,MSC Black Bears,3,1,1,12,1,6.50,12.00,0,13,13,Right-arm fast,2.0,7
31705966,Aniket Chatterjee,430802,Tgs Indian Challengers,3,1,1,12,1,6.50,12.00,0,13,13,Right-arm fast,2.0,5
31697606,Raju Lama,7436670,Giessener 11,3,1,1,6,1,7.00,6.00,0,7,7,Right-arm medium,1.0,4
38619543,Manoharan Thambi,7424272,Freizeit CC,2,1,1,6,1,7.00,6.00,0,7,7,Right-arm medium,1.0,1
13489587,Gowthamraj,430654,Royal Strikers FFM,3,3,1,30,1,7.20,30.00,0,36,36,Right-arm medium,5.0,13
30964015,Cijesh John,10736341,Kassel Cricket Club,3,3,1,22,1,7.36,22.00,0,27,27,Right-arm fast,3.4,12
38984428,Rahmatullah,7437045,Hawk Hunters,2,2,1,24,1,7.50,24.00,0,30,30,Right-arm fast,4.0,7
31627751,Suhas Rao,7989971,Mainz Cricket Club,1,1,1,6,1,8.00,6.00,0,8,8,Right-arm medium,1.0,3
3279200,Nitin Tyagi,806595,Juggernaut Cricket Club,3,2,1,18,1,8.33,18.00,0,25,25,Right-arm fast,3.0,5
22378241,Raju Palakurla,4674227,BlueWings,3,2,1,18,1,8.33,18.00,0,25,25,Right-arm fast,3.0,4
42082351,Varun Vegesna,9495458,Wetzlar Super Kings,3,3,1,30,1,8.40,30.00,0,42,42,Right-arm medium,5.0,12
578529,Vinod Iyer,6269379,TGS Rising Challengers,3,2,1,12,1,8.50,12.00,0,17,17,Slow left-arm chinaman,2.0,2
42074596,Samson Jose,1517508,Frankfurt Spartans Cricket Club,3,2,1,12,1,8.50,12.00,0,17,17,Right-arm fast,2.0,5
31742127,Sudheer Vasamshetty,430654,Royal Strikers FFM,3,3,1,34,1,8.65,34.00,0,49,49,Right-arm fast,5.4,17
33445405,Joby Panthily,7989971,Mainz Cricket Club,2,2,1,18,1,8.67,18.00,0,26,26,Right-arm fast,3.0,7
23394182,Prasad Bolishetti,7415125,Sulzbach XI,3,3,1,30,1,8.80,30.00,0,44,44,Left-arm medium,5.0,15
27926888,Vaishnav Tummuru,10736341,Kassel Cricket Club,3,3,1,30,1,8.80,30.00,0,44,44,Right-arm fast,5.0,8
40055582,Shaheen Jabarkhail,7436670,Giessener 11,1,1,1,6,1,9.00,6.00,0,9,9,Right-arm fast,1.0,2
28329910,Irfan Muhammad,7449958,Darebulls,3,1,1,12,1,9.00,12.00,0,18,18,Right-arm medium,2.0,3
38459062,Nitin R J,10736341,Kassel Cricket Club,2,2,1,18,1,9.33,18.00,0,28,28,Right-arm fast,3.0,7
9642710,Suhash,10472983,FCC Friends XI,2,2,1,12,1,9.50,12.00,0,19,19,Right-arm Off Break,2.0,3
38477826,Mahendra Dewasi,9461015,Ingelheim Cricket Club,3,3,1,25,1,9.60,25.00,0,40,40,Right-arm medium,4.1,11
