player_id,name,team_id,team_name,total_match,catches,caught_behind,run_outs,assist_run_outs,stumpings,caught_and_bowl,total_catches,total_dismissal
31950753,Saed Ashrati,2114868,SVS Frankfurt Eagles,3,1,0,0,0,0,1,2,2
38490788,Ashutosh Yadav,6591085,TSGN Mavericks,3,2,0,0,0,0,0,2,2
40350667,Manu,10403916,RCB XI,3,2,0,0,0,0,0,2,2
41539163,Siddanth Parswanatha Jain,7436670,Giessener 11,3,1,0,0,0,0,1,2,2
41637487,Abdul Junaid,6290732,TSV Frankfurt Garuda,3,1,0,1,0,0,0,1,2
41684424,Sharath,4220352,TSGN Titans,3,2,0,0,0,0,0,2,2
41960201,Vaibhav Choudhary,4757949,Friedrichsdorf Cricket Club,3,2,0,0,0,0,0,2,2
42122833,Taimour Yousuf,7444218,Mannschaft Ginnheimer,3,2,0,0,1,0,0,2,2
146605,Basavaraj Basava,4757807,SGM Guardians,4,2,0,0,0,0,0,2,2
839464,Harender Gupta,7251731,KK Challengers,4,2,0,0,0,0,0,2,2
2280619,Rohit Baghel,7449958,Darebulls,4,1,0,1,0,0,0,1,2
3112619,Shannu,7415125,Sulzbach XI,4,2,0,0,0,0,0,2,2
3263804,Vinay Narayana,10472983,FCC Friends XI,4,2,0,0,0,0,0,2,2
3278425,Nirmalbaskar,430654,Royal Strikers FFM,4,1,1,0,0,0,0,2,2
3429127,Kuldeep,2204871,MSC Black Bears,4,0,0,2,0,0,0,0,2
5649383,Bhimreddy,4757807,SGM Guardians,4,0,0,2,0,0,0,0,2
6099684,Sagar Rajguru,4220352,TSGN Titans,4,2,0,0,0,0,0,2,2
10046983,Tarun Gautam,7437938,FalconsXI,4,1,1,0,0,0,0,2,2
14141187,Sai,10570905,TBG Neulusheim,4,1,0,1,0,0,0,1,2
16483699,Shashank Bayari,10570905,TBG Neulusheim,4,2,0,0,0,0,0,2,2
20713664,Deepak Lamba,7392287,DCC Rising Stars,4,1,1,0,0,0,0,2,2
22323390,Rama Basa,4757949,Friedrichsdorf Cricket Club,4,1,0,1,0,0,0,1,2
22860248,Supreeth Bharadwaj H S,10570905,TBG Neulusheim,4,2,0,0,0,0,0,2,2
27923257,Girish Menon,6269379,TGS Rising Challengers,4,2,0,0,0,0,0,2,2
28640126,Adi,6591085,TSGN Mavericks,4,2,0,0,0,0,0,2,2
31399720,Ehtasham Ul Hassan,7444218,Mannschaft Ginnheimer,4,2,0,0,1,0,0,2,2
31627748,Aakash Parmar,4220557,TSGN Royal Warriors,4,2,0,0,0,0,0,2,2
31630634,Nepoleon Palanivelu,4757807,SGM Guardians,4,2,0,0,0,0,0,2,2
31655024,Rajesh Fcc De,6290732,TSV Frankfurt Garuda,4,0,0,2,0,0,0,0,2
31655388,Charan Ronanki,6290732,TSV Frankfurt Garuda,4,2,0,0,0,0,0,2,2
31706379,Firoz Khan,6269379,TGS Rising Challengers,4,2,0,0,0,0,0,2,2
31715868,Vivek Kumar Chandel,7392287,DCC Rising Stars,4,1,0,1,0,0,0,1,2
31719408,Ali Naveed,7444218,Mannschaft Ginnheimer,4,1,0,1,0,0,0,1,2
31774077,Raju B,3793721,Trebur Cricket Club,4,2,0,0,0,0,0,2,2
31976073,Srinivas Akkineni,7356382,SPVGG Dragons,4,2,0,0,0,0,0,2,2
32050508,Vineeth,4757807,SGM Guardians,4,1,0,1,0,0,0,1,2
32195477,Saif Ur Rehman,7442593,AMU Sultans,4,2,0,0,0,0,0,2,2
35998313,Dinesh Sai,10570905,TBG Neulusheim,4,1,0,0,0,0,1,2,2
38276344,Amit Bhandare,10614294,Aschaffenburg United,4,0,1,0,0,0,1,2,2
38493225,Saurabh Singh Cricket,6591085,TSGN Mavericks,4,2,0,0,0,0,0,2,2
38514710,Chaitu,10614294,Aschaffenburg United,4,2,0,0,0,0,0,2,2
41958037,Akthar Mahammad Zadran,10472983,FCC Friends XI,4,2,0,0,0,0,0,2,2
41988406,Vived Kumar Turai,2114868,SVS Frankfurt Eagles,4,1,1,0,0,0,0,2,2
42041162,Syed Hasnat Alamgir,7444218,Mannschaft Ginnheimer,4,2,0,0,0,0,0,2,2
2401173,Mithun Puthenkottupalliyil,430802,Tgs Indian Challengers,5,2,0,0,0,0,0,2,2
2467546,Yeshwanth Chandrashekar,7440693,TSV Darmstadt XI,5,2,0,0,0,0,0,2,2
3277609,Baskar Ayyappa,3793721,Trebur Cricket Club,5,2,0,0,0,0,0,2,2
3283067,Umapathy Kumar,3793721,Trebur Cricket Club,5,2,0,0,1,0,0,2,2
12797724,Rakesh Kumar Sahoo,3793721,Trebur Cricket Club,5,2,0,0,0,0,0,2,2
12822789,Anish Sachdeva,3793721,Trebur Cricket Club,5,0,0,1,0,0,1,1,2
13504911,Muneeb Ullah,3793721,Trebur Cricket Club,5,1,0,0,0,0,1,2,2
14792692,Meet M,7444065,VFL_Kesselehim,5,2,0,0,0,0,0,2,2
19192429,Manikanteswar Reddy Goluguri,7440693,TSV Darmstadt XI,5,2,0,0,0,0,0,2,2
19275923,Chetan Sahil,4220352,TSGN Titans,5,1,0,1,0,0,0,1,2
22372347,Harish Kumar Pula,4674227,BlueWings,5,0,2,0,1,0,0,2,2
22378241,Raju Palakurla,4674227,BlueWings,5,2,0,0,0,0,0,2,2
27927241,Rohan Kumar Rathi,430802,Tgs Indian Challengers,5,2,0,0,0,0,0,2,2
31639944,Kuldeep G,430802,Tgs Indian Challengers,5,2,0,0,0,0,0,2,2
31709679,Gurjinder Singh,7437045,Hawk Hunters,5,1,1,0,1,0,0,2,2
31710212,Karthik Kasula,7437045,Hawk Hunters,5,2,0,0,0,0,0,2,2
32130845,Aditya Gs,6941365,Karlsruhe Knights,5,2,0,0,0,0,0,2,2
3277735,Ankit Joshi,4220352,TSGN Titans,6,2,0,0,1,0,0,2,2
3278086,Dhananjay Shellikeri,9390582,TSGN Royal Lions,6,2,0,0,0,0,0,2,2
5502848,Jitendra Singh,9390582,TSGN Royal Lions,6,1,0,1,0,0,0,1,2
28426736,Khalid Mohammed,2114868,SVS Frankfurt Eagles,7,2,0,0,0,0,0,2,2
9691514,Shamim Ahmed,2948485,Frankfurt Strikers,8,2,0,0,0,0,0,2,2
14969096,Ms Arefin,2948485,Frankfurt Strikers,8,1,0,0,0,0,1,2,2
20710655,Shrenik Jain,4220557,TSGN Royal Warriors,8,2,0,0,0,0,0,2,2
38772407,Md J Hossen,2948485,Frankfurt Strikers,8,2,0,0,0,0,0,2,2
41830215,Joel Sohal,7437045,Hawk Hunters,8,2,0,0,0,0,0,2,2
3279017,Kolla,7440693,TSV Darmstadt XI,1,0,0,0,0,0,1,1,1
3279444,Smruti Ranjan Panda,7437045,Hawk Hunters,1,1,0,0,1,0,0,1,1
5540275,Shahed,1402160,Skyline Strikers,1,1,0,0,0,0,0,1,1
7418568,Ved Singh,2204871,MSC Black Bears,1,1,0,0,0,0,0,1,1
14466050,Syed Arman,7444065,VFL_Kesselehim,1,1,0,0,0,0,0,1,1
21359164,Manish Nassa,9390582,TSGN Royal Lions,1,1,0,0,0,0,0,1,1
22988788,Ahsen Eltville,6591085,TSGN Mavericks,1,0,1,0,0,0,0,1,1
28007279,Chaitanya Nekkalapudi,6290732,TSV Frankfurt Garuda,1,1,0,0,0,0,0,1,1
31775739,Siddhesh Patil,10403916,RCB XI,1,1,0,0,0,0,0,1,1
31827042,Ashish Dangi,6290732,TSV Frankfurt Garuda,1,1,0,0,0,0,0,1,1
31923267,Syed Ameer Hamza,7437938,FalconsXI,1,1,0,0,0,0,0,1,1
36347700,Amogh K,10570905,TBG Neulusheim,1,1,0,0,0,0,0,1,1
38484035,Devang Odedra,9390582,TSGN Royal Lions,1,1,0,0,0,0,0,1,1
41377987,Jafar Khan,7436670,Giessener 11,1,1,0,0,0,0,0,1,1
41988419,Mansoor Salamkhel,2114868,SVS Frankfurt Eagles,1,1,0,0,0,0,0,1,1
41988421,Abdullah Zadran,2114868,SVS Frankfurt Eagles,1,0,0,1,0,0,0,0,1
3155815,Rohit Unnithan,6941365,Karlsruhe Knights,2,0,1,0,1,0,0,1,1
3319861,Atharva More(om),7449958,Darebulls,2,0,0,1,0,0,0,0,1
5384487,Ramesh Madathil,7251731,KK Challengers,2,1,0,0,0,0,0,1,1
7425560,Prajwal,7254701,Old Monks XI,2,1,0,0,0,0,0,1,1
9736596,Ashok Reddy Yengannagari,7251731,KK Challengers,2,1,0,0,0,0,0,1,1
11883881,Suhail Sha,7251731,KK Challengers,2,1,0,0,0,0,0,1,1
14796387,Dhyan Patel,7444065,VFL_Kesselehim,2,1,0,0,0,0,0,1,1
15870892,Sagar Bisoyi,7251731,KK Challengers,2,1,0,0,0,0,0,1,1
19035994,Prateek Mahajan,2204871,MSC Black Bears,2,1,0,0,0,0,0,1,1
21938341,Roshan,7415125,Sulzbach XI,2,1,0,0,0,0,0,1,1
23665358,Balaji Ramaraj,6290732,TSV Frankfurt Garuda,2,0,0,1,0,0,0,0,1
30621030,Vivek Patel,7437045,Hawk Hunters,2,1,0,0,0,0,0,1,1
30882782,Kaushal Tajane,6941365,Karlsruhe Knights,2,1,0,0,0,0,0,1,1
30903514,Srinivasan Rs,6941365,Karlsruhe Knights,2,1,0,0,0,0,0,1,1
31005552,Nithin Kumar,7251731,KK Challengers,2,1,0,0,0,0,0,1,1
31690460,Devraj Redij,2623314,TSV Darmstadt United,2,1,0,0,0,0,0,1,1
31707540,Shashank Chalak,7436670,Giessener 11,2,1,0,0,0,0,0,1,1
32031817,Prathap P,430654,Royal Strikers FFM,2,1,0,0,0,0,0,1,1
32046227,Pratik Patil,7436670,Giessener 11,2,1,0,0,0,0,0,1,1
32047839,Vishnu Kumar,7436670,Giessener 11,2,1,0,0,0,0,0,1,1
32108927,Vivek Singh,6591085,TSGN Mavericks,2,1,0,0,0,0,0,1,1
32192133,Abdul Manan,7444218,Mannschaft Ginnheimer,2,1,0,0,0,0,0,1,1
38207431,Aditya Tewari,9390582,TSGN Royal Lions,2,1,0,0,0,0,0,1,1
38429681,Rohit Malap,10614294,Aschaffenburg United,2,1,0,0,0,0,0,1,1
41124387,Haroon Rehan,7437045,Hawk Hunters,2,1,0,0,0,0,0,1,1
41422974,Ajmal,7436670,Giessener 11,2,1,0,0,0,0,0,1,1
41546572,Sufiyan Gouri,7440693,TSV Darmstadt XI,2,1,0,0,0,0,0,1,1
41892003,Gursimran Singh,7437938,FalconsXI,2,1,0,0,0,0,0,1,1
41943629,Gopinath Athikesavan,6269379,TGS Rising Challengers,2,1,0,0,0,0,0,1,1
41950797,Anvay Walavalkar,7449958,Darebulls,2,1,0,0,0,0,0,1,1
41953648,Abdul Qadir Frankfurt,7442593,AMU Sultans,2,1,0,0,0,0,0,1,1
